Date,Open,High,Low,Close,Volume,OpenInt,Predictions
20150430,49.9,50.053000000000004,49.472,49.512,21631476.0,0.0,50.866081874644514
20150501,49.743,50.168,49.708,50.132,8695596.0,0.0,49.68017945269002
20150504,50.168,50.36,50.093,50.36,6031078.0,0.0,50.132174425567946
20150505,50.093,50.132,49.283,49.394,12176072.0,0.0,50.30202155797305
20150506,49.472,49.551,49.092,49.361999999999995,11390443.0,0.0,49.48892412450941
20150507,49.245,49.433,49.17,49.433,11223486.0,0.0,49.417325630743655
20150508,50.168,50.632,50.168,50.592,7911738.0,0.0,49.42685162298447
20150511,50.015,50.053000000000004,49.782,49.782,9658405.0,0.0,50.45992837069887
20150512,49.743,49.861999999999995,49.59,49.782,8541613.0,0.0,49.81006136859636
20150513,50.398999999999994,50.43899999999999,50.053000000000004,50.093,7608398.0,0.0,49.825626736635634
20150514,50.093,50.36,50.015,50.36,7825379.0,0.0,50.05827347343466
20150515,50.513000000000005,50.632,50.513000000000005,50.592,11006017.0,0.0,50.31338698232714
20150518,51.012,51.052,50.863,51.012,6517644.0,0.0,50.55172804751221
20150519,51.052,51.244,50.71,51.052,7001030.0,0.0,50.95276943429647
20150520,50.974,51.244,50.863,51.052,10356614.0,0.0,51.02495536117824
20150521,50.974,51.284,50.974,51.244,4265140.0,0.0,51.04984864171764
20150522,50.974,51.208999999999996,50.974,51.131,6985655.0,0.0,51.222643826644756
20150526,50.785,50.823,50.36,50.474,11525204.0,0.0,51.13324637906971
20150527,50.745,50.823,50.632,50.823,5111253.0,0.0,50.553135933104855
20150528,50.43899999999999,50.745,50.321000000000005,50.71,6561453.0,0.0,50.81959010758162
20150529,50.282,50.321000000000005,50.053000000000004,50.242,10597970.0,0.0,50.70378099654577
20150601,50.71,50.785,50.474,50.474,6175994.0,0.0,50.3002460688867
20150602,50.242,50.513000000000005,50.132,50.36,4955411.0,0.0,50.47346552498721
20150603,50.398999999999994,50.632,50.36,50.552,7153178.0,0.0,50.36017002766791
20150604,50.282,50.398999999999994,50.093,50.207,7546821.0,0.0,50.53674074042661
20150605,49.782,50.132,49.708,49.9,5424563.0,0.0,50.235145730212686
20150608,49.551,49.629,49.433,49.629,4136627.0,0.0,49.95287068199005
20150609,49.208999999999996,49.245,48.973,49.13,4147911.0,0.0,49.675719052484524
20150610,49.782,50.053000000000004,49.743,49.93600000000001,6642076.0,0.0,49.200000829288534
20150611,50.207,50.242,50.015,50.168,7467044.0,0.0,49.87295589407198
20150612,49.782,49.9,49.629,49.9,5141875.0,0.0,50.09855414205377
20150615,49.782,50.093,49.669,50.053000000000004,9625861.0,0.0,49.91726072175111
20150616,49.512,49.861999999999995,49.512,49.821999999999996,3775164.0,0.0,50.050493102611576
20150617,49.245,49.472,48.934,49.394,7518147.0,0.0,49.83946293765268
20150618,49.17,49.629,49.17,49.433,6627620.0,0.0,49.45421109410196
20150619,49.512,49.629,49.472,49.472,3733556.0,0.0,49.45188593674844
20150622,50.207,50.43899999999999,50.207,50.242,5753014.0,0.0,49.465539398781516
