Date,Open,High,Low,Close,Volume,OpenInt,Predictions
20160427,60.64,60.68,59.04,59.44,411547.0,0.0,59.07191669038283
20160428,60.4,61.92,59.56,61.56,436568.0,0.0,58.493883590465636
20160429,62.2,63.407,61.724,62.16,491596.0,0.0,60.40967464759034
20160502,61.8,62.16,60.72,60.88,377723.0,0.0,61.249829541625544
20160503,62.08,63.16,61.8,62.36,413140.0,0.0,59.90000997029445
20160504,63.28,63.825,62.456,63.32,460788.0,0.0,61.092716637127864
20160505,62.92,63.72,62.4,63.24,497625.0,0.0,62.29821373066184
20160506,64.0,64.04,62.24,62.36,561734.0,0.0,62.18067269125769
20160509,62.28,63.04,61.8,62.64,310126.0,0.0,61.27753229401333
20160510,62.0,62.0,60.2,60.24,558207.0,0.0,61.4778146151996
20160511,60.84,62.26,60.56,62.239,471859.0,0.0,59.38852469673589
20160512,61.72,63.16,61.36,62.16,369815.0,0.0,60.96234661257462
20160513,62.64,64.32,62.0,64.16,472901.0,0.0,61.35878205561767
20160516,64.12,64.12,61.68600000000001,62.16,446930.0,0.0,62.98355532412594
20160517,62.48,64.64,62.24,64.0,485226.0,0.0,61.35812220983276
20160518,64.64,65.12,62.696000000000005,63.84,685125.0,0.0,62.652183855307214
20160519,64.76,66.04,64.36,64.96,488087.0,0.0,62.9360185744697
20160520,64.24,64.434,63.32,64.08,467042.0,0.0,63.771669263761744
20160523,64.2,64.342,63.56,64.16,205852.0,0.0,63.11455796528914
20160524,63.08,63.2,61.44,61.92,591428.0,0.0,62.9949759839697
20160525,61.16,61.232,59.92,60.4,505758.0,0.0,61.03788178389863
20160526,60.2,60.8,59.96,60.6,342511.0,0.0,59.382594551521244
20160527,60.52,60.58,60.08,60.08,287413.0,0.0,59.638406845125566
20160531,59.76,61.56,59.684,60.96,356233.0,0.0,59.30977386133761
20160601,61.76,62.12,60.68,60.88,406821.0,0.0,60.01450544103259
20160602,61.4,61.72,60.32,60.36,292648.0,0.0,60.063184392691554
20160603,60.76,61.8,60.36,60.6,428519.0,0.0,59.454944253174546
20160606,60.0,60.24,59.16,59.4,392303.0,0.0,59.61912775890873
20160607,59.2,59.28,58.64,59.28,222842.0,0.0,58.57314145449284
20160608,59.0,59.08,58.466,58.64,233595.0,0.0,58.29229184409084
20160609,59.32,59.44,58.56,58.84,357584.0,0.0,57.797832473308596
20160610,60.0,60.476000000000006,59.36,59.96,578545.0,0.0,57.90441802782938
20160613,60.64,61.2,59.56,61.2,537220.0,0.0,59.01335635851255
20160614,61.6,62.64,61.2,61.76,463065.0,0.0,60.245482060730154
20160615,61.32,62.244,60.8,62.04,403429.0,0.0,60.77227384507217
20160616,62.88,63.9,60.88,61.16,695770.0,0.0,60.97038525610269
20160617,61.12,62.48,61.12,61.76,386511.0,0.0,60.14329937127192
20160620,59.8,60.4,58.88,60.32,447275.0,0.0,60.598842747825806
20160621,60.08,60.44,59.6,60.12,263912.0,0.0,59.43540775380199
20160622,59.92,60.72,59.24,60.68,416053.0,0.0,59.036297782914055
20160623,59.2,59.48,58.32,58.32,624363.0,0.0,59.69303938762961
20160624,63.52,64.56,61.34,64.16,1397991.0,0.0,57.57432586085551
20160627,65.68,67.92,65.64,67.0,831677.0,0.0,62.67653288529243
20160628,65.08,65.84,63.88,63.88,570656.0,0.0,66.19369884441221
