Date,Open,High,Low,Close,Volume,OpenInt,Predictions
20111227,10.7,10.757,10.640999999999998,10.714,13590559.0,0.0,10.711769689344356
20111228,10.696,10.722000000000001,10.514000000000001,10.555,17390713.0,0.0,10.701316579736629
20111229,10.637,10.74,10.582,10.725999999999999,15684609.0,0.0,10.555953713766607
20111230,10.731,10.79,10.7,10.722000000000001,12528187.0,0.0,10.707891045780553
20120103,10.979000000000001,11.17,10.979000000000001,11.079,46045326.0,0.0,10.711789685944366
20120104,11.085,11.193,11.025,11.184000000000001,38352830.0,0.0,11.041021425602839
20120105,11.161,11.32,11.075,11.283,49408545.0,0.0,11.153466611088703
20120106,11.26,11.32,11.115,11.161,21259513.0,0.0,11.251383842131682
20120109,11.26,11.472000000000001,11.237,11.401,43588335.0,0.0,11.145852675849897
20120110,11.549000000000001,11.623,11.455,11.485,42993793.0,0.0,11.364364625763454
20120111,11.475999999999999,11.577,11.401,11.495,26021444.0,0.0,11.453609489943073
20120112,11.504000000000001,11.591,11.446,11.530999999999999,24460275.0,0.0,11.469073621594136
20120113,11.495,11.525,11.374,11.475999999999999,22248519.0,0.0,11.505440781387408
20120117,11.587,11.690999999999999,11.5,11.545,26500028.0,0.0,11.45886704035889
20120118,11.545,11.681,11.446,11.63,32569500.0,0.0,11.52249433936504
20120119,11.63,11.73,11.605,11.698,22194701.0,0.0,11.605512042917404
20120120,11.702,11.809000000000001,11.644,11.79,33819368.0,0.0,11.673641427217486
20120123,11.725999999999999,11.902999999999999,11.658,11.725999999999999,29958505.0,0.0,11.763303823228634
20120124,11.671,11.712,11.577,11.695,22165076.0,0.0,11.710422576220052
20120125,11.658,11.857000000000001,11.583,11.812999999999999,40005200.0,0.0,11.681571558753541
20120126,11.912,12.124,11.831,11.899000000000001,41020085.0,0.0,11.790713230592194
20120127,11.899000000000001,12.025,11.847999999999999,11.908,31769592.0,0.0,11.876251614683206
20120130,11.853,12.011,11.687000000000001,11.921,40367183.0,0.0,11.88992946287413
20120131,11.966,12.027000000000001,11.875,12.022,35588408.0,0.0,11.904261629439574
20120201,12.083,12.287,12.015,12.142999999999999,35567062.0,0.0,11.99957988594911
20120202,12.12,12.2,12.052,12.071,38331703.0,0.0,12.116825367481704
20120203,12.195,12.292,12.165,12.277999999999999,30152750.0,0.0,12.057473675528675
20120206,12.255999999999998,12.292,12.181,12.25,28613927.0,0.0,12.247261188013237
20120207,12.209000000000001,12.277999999999999,12.102,12.25,26943553.0,0.0,12.231760043829201
20120208,12.232000000000001,12.342,12.138,12.324000000000002,28124696.0,0.0,12.232983379166141
20120209,12.318,12.435,12.26,12.417,30850069.0,0.0,12.303090850303992
20120210,12.328,12.369000000000002,12.209000000000001,12.292,23672606.0,0.0,12.39354383111899
20120213,12.39,12.444,12.333,12.395,17753389.0,0.0,12.284227542087516
20120214,12.31,12.369000000000002,12.177,12.324000000000002,36989517.0,0.0,12.375907963724224
20120215,13.083,13.136,12.798,12.895999999999999,77984483.0,0.0,12.31613179980051
20120216,12.987,13.025,12.84,12.955,44134725.0,0.0,12.841100079171676
20120217,12.887,13.237,12.844000000000001,13.19,52028216.0,0.0,12.920473725442392
20120221,13.164000000000001,13.19,13.075,13.145999999999999,30539178.0,0.0,13.142990683775187
20120222,13.1,13.245999999999999,13.034,13.241,46609271.0,0.0,13.115705189190997
20120223,13.218,13.491,13.195,13.481,44267436.0,0.0,13.205490411817232
20120224,13.530999999999999,13.530999999999999,13.136,13.2,35705439.0,0.0,13.434029250868791
20120227,13.075,13.292,13.07,13.2,26868754.0,0.0,13.188637599795412
20120228,13.204,13.292,13.132,13.283,30285964.0,0.0,13.180895869696931
20120229,13.296,13.364,13.232000000000001,13.300999999999998,37703779.0,0.0,13.259676767829031
20120301,13.3,13.402999999999999,13.245999999999999,13.318,28956622.0,0.0,13.281795902970076
20120302,13.296,13.389000000000001,13.148,13.222000000000001,24622806.0,0.0,13.300387779410265
20120305,13.195,13.214,13.029000000000002,13.16,23425544.0,0.0,13.214679203079717
20120306,13.059000000000001,13.185,12.985,13.078,31985082.0,0.0,13.155364634527762
20120307,13.078,13.259,13.023,13.222000000000001,18849098.0,0.0,13.07839948120738
20120308,13.290999999999999,13.454,13.290999999999999,13.394,22525835.0,0.0,13.208295467592018
20120309,13.481,13.505,13.421,13.495,20196516.0,0.0,13.372996388279963
20120312,13.425,13.499,13.362,13.389000000000001,19405478.0,0.0,13.47407373692314
20120313,13.477,13.588,13.407,13.585,25406836.0,0.0,13.382290358517682
20120314,13.549000000000001,13.568,13.44,13.472999999999999,24690192.0,0.0,13.560152568179396
20120315,13.468,13.517000000000001,13.304,13.477,25238747.0,0.0,13.466409360947303
20120316,13.445,13.491,13.296,13.34,46198968.0,0.0,13.467308111037097
20120319,13.277999999999999,13.558,13.237,13.504000000000001,21684350.0,0.0,13.342545414109528
20120320,13.415999999999999,13.54,13.318,13.463,23123079.0,0.0,13.488747667651468
20120321,13.449000000000002,13.522,13.353,13.435,24412552.0,0.0,13.45817821753079
20120322,13.385,13.522,13.353,13.517000000000001,26845947.0,0.0,13.431689969056647
20120323,13.540999999999999,13.568,13.402999999999999,13.559000000000001,18544041.0,0.0,13.506644786036604
20120326,13.607000000000001,13.74,13.546,13.727,29867428.0,0.0,13.5492030026308
20120327,13.690999999999999,13.754000000000001,13.63,13.644,26177954.0,0.0,13.706336397637626
20120328,13.578,13.658,13.487,13.530999999999999,30059368.0,0.0,13.637922438610177
20120329,13.477,13.505,13.34,13.491,27076385.0,0.0,13.532047872357804
20120330,13.562000000000001,13.588,13.445,13.572000000000001,21763056.0,0.0,13.49149330983118
20120402,13.537,13.709000000000001,13.445,13.663,26063671.0,0.0,13.564678286984716
20120403,13.568,13.612,13.385,13.487,28241667.0,0.0,13.651906025738779
20120404,13.411,13.445,13.225999999999999,13.332,24534111.0,0.0,13.494274198217667
20120405,13.274000000000001,13.411,13.222000000000001,13.407,16160565.0,0.0,13.345127415481198
20120409,13.245999999999999,13.380999999999998,13.189,13.337,20314664.0,0.0,13.407570158983038
20120410,13.269,13.286,12.975999999999999,13.027000000000001,27327441.0,0.0,13.345486882436257
20120411,13.120999999999999,13.222000000000001,13.064,13.175999999999998,20049616.0,0.0,13.056957605293437
20120412,13.208,13.537,13.163,13.495,31846518.0,0.0,13.180427817754854
20120413,13.477,13.540999999999999,13.402999999999999,13.411,25467464.0,0.0,13.4782407782252
20120416,13.449000000000002,13.568,13.407,13.530999999999999,20125580.0,0.0,13.413117181556936
20120417,13.585,13.727,13.509,13.682,19349160.0,0.0,13.52057706700019
20120418,13.612,13.652999999999999,13.550999999999998,13.578,19960789.0,0.0,13.664598544890325
20120419,13.5,13.663,13.377,13.402999999999999,25500364.0,0.0,13.575861291988321
20120420,13.435,13.530999999999999,13.377,13.389000000000001,30979016.0,0.0,13.411818695525126
20120423,13.314,13.314,13.116,13.204,32710209.0,0.0,13.39232676303381
20120424,13.269,13.411,13.245999999999999,13.345,25983381.0,0.0,13.221263858122612
20120425,13.459000000000001,13.523,13.357000000000001,13.481,24157469.0,0.0,13.343001653157392
20120426,13.421,13.796,13.417,13.75,40222481.0,0.0,13.472830699571047
20120427,13.773,13.839,13.59,13.767999999999999,32111474.0,0.0,13.725648177450386
20120430,13.735999999999999,13.849,13.718,13.799000000000001,18999994.0,0.0,13.753641672908202
20120501,13.767999999999999,14.040999999999999,13.759,13.913,48004837.0,0.0,13.784529426043177
20120502,13.713,13.895,13.431,13.829,62245441.0,0.0,13.892228683162784
20120503,13.867,13.982000000000001,13.704,13.805,29596090.0,0.0,13.821061531702751
20120504,13.652999999999999,13.727,13.380999999999998,13.389000000000001,35232937.0,0.0,13.79732871453488
20120507,13.3,13.546,13.24,13.472999999999999,28099809.0,0.0,13.414662696931195
20120508,13.417,13.487,13.24,13.367,34304102.0,0.0,13.47582371163581
20120509,13.24,13.389000000000001,13.208,13.264000000000001,31864153.0,0.0,13.380540141025518
20120510,13.367,13.513,13.332,13.472999999999999,26316184.0,0.0,13.280739910706938
20120511,13.440999999999999,13.559000000000001,13.353,13.357000000000001,23736808.0,0.0,13.467774774143907
20120514,13.274000000000001,13.337,13.103,13.135,31387177.0,0.0,13.368262871359711
20120515,13.135,13.337,13.064,13.116,25030441.0,0.0,13.158944349535387
20120516,13.135,13.277999999999999,13.099,13.116,25055586.0,0.0,13.131513573364218
20120517,13.107000000000001,13.120999999999999,12.889000000000001,12.889000000000001,16776298.0,0.0,13.128999445597724
20120518,12.949000000000002,13.017999999999999,12.814,12.857999999999999,36437271.0,0.0,12.918479185601797
20120521,12.857999999999999,13.073,12.772,13.056,23110840.0,0.0,12.879128643234484
20120522,13.056,13.24,13.013,13.168,26262965.0,0.0,13.057810614353205
20120523,13.064,13.112,12.907,13.09,23452937.0,0.0,13.166905944528585
20120524,13.103,13.264000000000001,13.046,13.154000000000002,23468266.0,0.0,13.098756697430314
20120525,13.185,13.255,13.050999999999998,13.116,20518101.0,0.0,13.154134771964555
20120529,13.172,13.314,13.112,13.286,21785795.0,0.0,13.121152761588247
20120530,13.199000000000002,13.264000000000001,13.14,13.163,22652768.0,0.0,13.275774748602059
20120531,13.163,13.269,13.059000000000001,13.144,29046343.0,0.0,13.16919655601188
20120601,12.985,13.112,12.884,13.017999999999999,45445933.0,0.0,13.14707339175147
20120604,13.050999999999998,13.208,13.023,13.163,46720225.0,0.0,13.030155667380814
20120605,13.14,13.232000000000001,13.099,13.2,30253750.0,0.0,13.158102535308318
20120606,13.245999999999999,13.534,13.204,13.525,25189253.0,0.0,13.197322090463077
20120607,13.686,13.772,13.597000000000001,13.642000000000001,37134447.0,0.0,13.497879948727306
20120608,13.562000000000001,13.790999999999999,13.557,13.763,33469352.0,0.0,13.619167249628338
20120611,13.835,13.913,13.594000000000001,13.612,26106494.0,0.0,13.737089757130352
20120612,13.7,13.853,13.602,13.844000000000001,54930347.0,0.0,13.605010588791098
20120613,13.812999999999999,13.839,13.546,13.63,30845775.0,0.0,13.814670792304192
20120614,13.686,13.997,13.667,13.964,33933911.0,0.0,13.628713320725318
20120615,14.027999999999999,14.174000000000001,13.913,14.136,46216631.0,0.0,13.929234930243995
20120618,14.14,14.280999999999999,14.08,14.167,26752003.0,0.0,14.10262291498243
20120619,14.21,14.390999999999998,14.120999999999999,14.237,29441879.0,0.0,14.140792476181682
20120620,14.228,14.267000000000001,14.045,14.182,33786597.0,0.0,14.20944811701157
20120621,14.237,14.25,13.931,13.949000000000002,31367314.0,0.0,14.164437797393852
20120622,13.982999999999999,14.073,13.899000000000001,14.019,40199597.0,0.0,13.950296480075497
20120625,13.95,13.959000000000001,13.735999999999999,13.790999999999999,21564323.0,0.0,14.007064931459533
20120626,13.809000000000001,13.955,13.717,13.899000000000001,22861256.0,0.0,13.800937658678489
20120627,13.992,14.234000000000002,13.964,14.114,30826192.0,0.0,13.89171390489103
20120628,14.019,14.136,13.895,14.114,27031014.0,0.0,14.093988640322262
20120629,14.415999999999999,14.622,14.263,14.612,35311338.0,0.0,14.103352761167583
20120702,14.672,14.855,14.612,14.745,25724168.0,0.0,14.56293612537885
20120703,14.79,14.808,14.58,14.64,17571260.0,0.0,14.707487693382944
