Date,Open,High,Low,Close,Volume,OpenInt,Predictions
20150430,172.99,174.61,167.51,169.23,1407500.0,0.0,173.95617943217934
20150501,170.66,175.0,170.42,172.5,955100.0,0.0,169.62290830836008
20150504,172.51,174.82,170.65,171.3,1212500.0,0.0,172.79674173946717
20150505,171.16,171.64,167.89,168.55,1477500.0,0.0,171.61125721064306
20150506,159.73,160.99,150.06,155.01,15789337.0,0.0,168.92912172981787
20150507,156.77,163.81,156.65,162.96,7102309.0,0.0,155.80618194341747
20150508,164.09,167.65,161.75,163.02,3714100.0,0.0,163.36189454861076
20150511,163.52,164.41,160.6,161.04,1914400.0,0.0,163.3522267957913
20150512,161.01,162.44,159.01,161.08,1656708.0,0.0,161.39503351196126
20150513,161.18,162.13,158.53,159.41,1909615.0,0.0,161.37236161774734
20150514,160.33,161.96,156.54,161.69,1869900.0,0.0,159.72210885367966
20150515,162.26,163.26,159.78,160.56,1523335.0,0.0,161.8542597336683
20150518,160.35,163.37,159.39,163.16,1727720.0,0.0,160.7511483728513
20150519,162.96,163.94,160.76,161.96,1851968.0,0.0,163.21412121539745
20150520,162.4,165.51,160.79,164.44,1765109.0,0.0,162.06949403496733
20150521,163.9,169.26,162.15,168.57,2653300.0,0.0,164.43242599048884
20150522,167.69,172.65,167.31,171.94,2570600.0,0.0,168.41063505652664
20150526,171.8,171.94,165.07,165.94,2002188.0,0.0,172.03540252107726
20150527,166.84,168.24,164.6,168.12,1605800.0,0.0,166.00698299148294
20150528,167.22,168.05,164.77,166.19,1211439.0,0.0,168.08797291706682
20150529,165.59,166.66,162.27,163.84,1724600.0,0.0,166.26927757958418
20150601,165.3,166.0,161.77,164.78,1988402.0,0.0,164.02748137244944
20150602,163.12,165.0,162.5,163.91,1830121.0,0.0,164.90221358886689
20150603,164.65,164.69,160.69,161.53,1657200.0,0.0,164.06351262759176
20150604,160.0,161.67,158.05,159.06,1616300.0,0.0,161.77765787322306
20150605,159.48,161.27,157.43,160.26,1261900.0,0.0,159.38418403215073
20150608,159.87,161.15,158.34,159.38,1020900.0,0.0,160.48193203100888
20150609,159.07,160.98,157.13,159.04,1309646.0,0.0,159.61237213671956
20150610,160.35,170.38,159.21,169.88,2633801.0,0.0,159.2563716649298
20150611,170.0,171.02,167.32,168.77,1368776.0,0.0,169.58023450907328
20150612,167.55,172.91,167.22,169.04,1916600.0,0.0,168.58533324737346
20150615,169.95,173.74,168.17,173.22,2390000.0,0.0,168.8927140852322
20150616,172.4,178.0,172.0,177.14,2280600.0,0.0,173.16727737077736
20150617,177.45,181.05,176.39,179.81,1974900.0,0.0,176.7615104651121
20150618,180.95,184.89,180.16,184.01,2418400.0,0.0,179.41666876988901
20150619,184.92,186.49,181.72,184.4,7552000.0,0.0,183.78461912842357
20150622,185.0,188.88,184.95,188.24,2733800.0,0.0,184.18267505613687
20150623,188.21,191.0,186.63,190.92,2048614.0,0.0,187.9741070025945
20150624,186.14,189.58,184.4,184.98,3454400.0,0.0,190.5135824542407
20150625,184.46,187.6,184.0,185.9,2486000.0,0.0,185.01505496694526
20150626,186.83,186.96,181.86,184.45,2315500.0,0.0,185.71148841789233
20150629,183.25,183.55,177.38,177.76,2370100.0,0.0,184.30148219763302
20150630,180.5,181.52,175.83,180.77,2956040.0,0.0,177.76867393732564
20150701,182.59,184.63,181.0,183.86,1516000.0,0.0,180.71137871845966
20150702,184.0,185.25,183.18,185.22,1501800.0,0.0,183.71819925129017
20150706,183.4,187.53,182.91,186.24,1476700.0,0.0,185.0749900554296
20150707,187.05,188.73,185.01,187.33,1809000.0,0.0,186.13885558842566
20150708,186.65,187.54,184.52,184.66,1361600.0,0.0,187.15977957887816
20150709,187.92,189.24,186.36,188.16,1299300.0,0.0,184.58525243657346
20150710,190.0,193.0,187.18,192.53,1697500.0,0.0,187.9717351339442
20150713,193.79,199.25,193.41,199.11,1905700.0,0.0,192.3108470154404
20150714,199.36,205.08,199.36,205.0,3043774.0,0.0,198.7126663264874
20150715,206.01,208.83,202.8,203.8,2290877.0,0.0,204.52868374994188
20150716,204.67,205.87,202.83,204.26,1595200.0,0.0,203.45760104573037
20150717,204.61,204.98,201.49,204.3,1147800.0,0.0,203.98186019093237
20150720,205.54,206.01,203.35,204.46,857600.0,0.0,204.08662519671634
20150721,203.6,205.83,201.31,204.88,916600.0,0.0,204.29709173282706
20150722,204.4,206.73,204.09,206.16,1041300.0,0.0,204.7524046121878
20150723,206.66,208.88,205.51,207.84,1012000.0,0.0,206.0384848949607
20150724,205.11,205.11,199.92,200.99,1827200.0,0.0,207.71175338990835
20150727,200.53,201.68,196.71,198.1,1671500.0,0.0,201.0881980773318
20150728,200.22,203.68,198.6,203.55,1536100.0,0.0,197.94073201385777
20150729,204.44,205.29,198.46,198.76,2190900.0,0.0,203.55578350112992
20150730,200.41,203.06,189.4,199.29,2578700.0,0.0,198.66159486318608
20150731,200.0,200.0,196.32,197.44,1697900.0,0.0,199.18851118575148
20150803,196.88,199.0,193.52,195.73,1364859.0,0.0,197.3274936974396
20150804,196.52,198.91,195.45,197.15,872500.0,0.0,195.6573115528522
20150805,199.48,200.97,196.77,197.94,649100.0,0.0,197.1162647842652
20150806,197.73,198.23,189.5,189.73,1132560.0,0.0,197.8806467896789
20150807,190.01,190.95,185.0,189.62,1519500.0,0.0,189.79213481121087
20150810,191.5,193.91,189.7,190.43,810300.0,0.0,189.68586873991072
20150811,189.34,189.92,184.76,186.31,1408897.0,0.0,190.48172577736725
20150812,185.13,191.38,182.3,191.01,1815500.0,0.0,186.6840723863654
20150813,190.09,191.89,188.32,188.83,980400.0,0.0,191.1773959182083
20150814,187.6,188.75,183.77,186.58,882900.0,0.0,189.05167836555904
20150817,186.75,191.52,185.03,191.22,980100.0,0.0,186.8498469390232
20150818,191.2,191.2,186.84,187.42,1106600.0,0.0,191.26093260793704
20150819,185.62,186.43,183.25,184.96,1306300.0,0.0,187.63356057923048
20150820,184.25,186.04,178.24,178.62,1333300.0,0.0,185.2323691297749
20150821,176.0,180.69,173.74,173.81,2234300.0,0.0,179.0699706153137
20150824,163.66,173.09,156.71,166.85,3579100.0,0.0,174.31854377420862
20150825,171.82,173.66,165.19,165.44,2587100.0,0.0,167.41673670695562
20150826,170.72,173.76,164.83,173.54,1813800.0,0.0,165.91576424050234
20150827,175.32,179.98,174.23,179.82,2027000.0,0.0,173.78708677614011
20150828,178.4,180.0,176.32,178.86,1477800.0,0.0,180.0358951340617
20150831,178.02,180.26,171.68,172.19,1636400.0,0.0,179.12170014381152
20150901,168.62,174.78,168.08,170.85,2551100.0,0.0,172.45473942968178
20150902,175.32,176.29,170.03,176.24,1839500.0,0.0,171.11658719480178
20150903,177.95,179.0,173.51,175.28,1537700.0,0.0,176.35181552068155
20150904,170.01,175.76,168.37,171.98,2184100.0,0.0,175.46065886898816
20150908,175.31,177.35,170.58,176.93,1557700.0,0.0,172.31844039461114
20150909,179.55,180.2,171.05,171.76,1137100.0,0.0,177.04422795559782
20150910,169.15,173.75,169.15,171.65,2180314.0,0.0,172.02503724694623
20150911,171.22,172.42,169.32,171.93,1106300.0,0.0,171.8979345409056
20150914,170.56,172.57,165.03,168.8,1956900.0,0.0,172.15086547856774
20150915,169.84,170.12,166.38,169.03,1139300.0,0.0,169.05612114670942
20150916,169.07,170.37,165.12,167.79,1206700.0,0.0,169.25438634782603
20150917,168.6,170.0,165.17,167.99,2178304.0,0.0,168.03126458616248
20150918,166.11,169.12,165.5,166.58,3989800.0,0.0,168.203445464212
20150921,167.59,168.25,158.54,160.51,2215300.0,0.0,166.81476816057904
20150922,158.04,159.79,156.0,159.24,2251000.0,0.0,160.890085144066
20150923,159.65,160.26,155.17,159.63,1794702.0,0.0,159.5870197269735
20150924,157.87,159.47,152.72,157.05,2090006.0,0.0,159.89883304190346
20150925,159.92,160.68,147.34,149.25,2526000.0,0.0,157.35309101012075
20150928,148.82,149.98,142.02,145.6,2786459.0,0.0,149.72559391938168
20150929,145.63,152.26,142.16,147.75,2981200.0,0.0,146.05107285943726
20150930,150.72,156.59,150.02,156.39,3029500.0,0.0,148.04664647960863
20151001,155.92,158.8,154.03,157.82,1848200.0,0.0,156.40148736750533
20151002,158.54,166.22,156.51,166.07,2750200.0,0.0,157.9265274659398
20151005,167.28,168.19,161.6,163.42,1437374.0,0.0,166.30980798201406
20151006,162.43,163.33,155.05,160.0,2052800.0,0.0,163.34068277448364
20151007,161.4,166.25,158.94,164.78,2113317.0,0.0,160.3195481818117
20151008,163.91,165.68,156.75,164.31,2190700.0,0.0,164.7296297107811
20151009,164.12,165.46,159.6,161.08,1935800.0,0.0,164.2892968339014
20151012,162.11,162.11,158.37,159.86,1175725.0,0.0,161.1494582813277
20151013,159.08,161.95,152.25,153.25,1711600.0,0.0,159.96620412004097
20151014,153.84,157.16,151.93,152.66,1653400.0,0.0,153.55414358567157
20151015,152.12,161.15,150.69,161.07,2019500.0,0.0,152.9321429851765
20151016,161.96,163.28,158.07,160.72,1407800.0,0.0,161.04109993361155
20151019,160.05,164.82,158.18,162.11,1217531.0,0.0,160.72074606784034
20151020,161.47,162.03,157.5,159.02,1185100.0,0.0,162.07795881043126
20151021,161.09,164.11,155.62,160.31,1669700.0,0.0,159.1093606527063
20151022,160.09,168.39,159.11,166.76,2357900.0,0.0,160.36544481652322
20151023,168.24,172.0,165.54,171.16,1689500.0,0.0,166.5901150667581
20151026,172.01,172.9,166.63,170.01,1593700.0,0.0,170.9017413158625
20151027,169.19,177.15,168.25,176.59,1677200.0,0.0,169.8471713188831
20151028,176.0,179.0,173.0,177.41,1703100.0,0.0,176.27983861411684
20151029,174.55,179.51,170.12,175.95,2177000.0,0.0,177.14927245550405
20151030,176.36,178.85,173.3,176.0,1971100.0,0.0,175.7884744220027
20151102,177.24,180.98,176.07,180.76,1518107.0,0.0,175.87943393513686
20151103,179.85,180.76,176.05,177.67,1346386.0,0.0,180.54664379402635
20151104,177.48,179.75,171.13,175.46,1916895.0,0.0,177.59611863461424
20151105,175.54,175.86,170.3,173.44,1080400.0,0.0,175.4733977733694
20151106,172.47,173.61,169.23,172.15,1182100.0,0.0,173.51560678959044
20151109,171.63,173.95,170.0,172.64,1287699.0,0.0,172.25559851915958
20151110,173.36,174.82,171.6,172.38,1151800.0,0.0,172.7277231980581
20151111,172.9,173.71,169.51,169.54,969300.0,0.0,172.47199715527233
20151112,169.53,170.6,165.98,166.13,1083200.0,0.0,169.68839678262498
20151113,166.17,168.98,164.58,166.44,983300.0,0.0,166.33658633035978
20151116,166.87,170.03,164.62,168.91,1046000.0,0.0,166.6383267401478
20151117,168.76,171.87,167.62,171.21,772600.0,0.0,169.0628172674384
20151118,171.84,176.76,170.52,176.65,966200.0,0.0,171.32132881401472
20151119,176.5,177.63,174.03,174.48,882400.0,0.0,176.66651688473908
20151120,176.53,176.63,172.61,173.59,907500.0,0.0,174.5359626218105
20151123,173.21,177.5,173.01,175.97,961200.0,0.0,173.6627883826947
20151124,174.5,177.99,172.68,177.8,822300.0,0.0,176.0019113511101
20151125,177.88,182.98,177.05,182.24,1156800.0,0.0,177.80232574206514
20151127,182.32,183.1,179.84,182.46,478100.0,0.0,182.17062684030208
20151130,181.99,182.46,178.22,178.44,1367000.0,0.0,182.3910059602437
20151201,179.96,181.47,177.57,180.28,969868.0,0.0,178.44250385970798
20151202,179.74,179.84,175.83,176.58,1128220.0,0.0,180.25322758702097
20151203,176.46,177.36,167.02,168.79,1717999.0,0.0,176.6209051439682
20151204,169.16,175.94,169.1,175.76,1226100.0,0.0,168.97493304099666
20151207,177.0,183.25,176.63,179.15,1944800.0,0.0,175.83172835512434
20151208,183.82,190.71,180.17,188.72,2652472.0,0.0,179.14216515240167
20151209,186.75,188.61,180.82,183.16,2063400.0,0.0,188.42311453646553
20151210,183.6,189.74,182.19,187.63,1257100.0,0.0,183.06204537026846
20151211,182.65,189.06,182.65,188.06,2508400.0,0.0,187.52720318960638
20151214,187.81,190.99,186.0,187.79,2040524.0,0.0,187.86459615007266
20151215,188.46,190.77,185.2,186.21,1634200.0,0.0,187.60577066521313
20151216,188.28,189.16,185.02,188.91,1180800.0,0.0,186.09112747013256
20151217,189.72,190.74,185.43,185.79,1366600.0,0.0,188.7435762325972
20151218,184.61,186.67,182.13,182.13,1976800.0,0.0,185.73820627305815
20151221,183.79,185.12,182.09,185.07,763000.0,0.0,182.11726823011983
20151222,186.19,187.39,183.83,187.07,833885.0,0.0,185.00527363284445
20151223,188.82,189.52,186.74,187.39,746200.0,0.0,186.97326571484612
20151224,187.96,190.22,186.99,189.41,335362.0,0.0,187.29287894650037
20151228,188.16,190.34,187.86,189.1,559657.0,0.0,189.28213391229153
20151229,190.09,193.39,189.4,191.88,684241.0,0.0,188.9837030117436
20151230,191.76,192.77,190.05,191.31,546255.0,0.0,191.74666797594327
20151231,190.18,193.45,189.94,190.75,658565.0,0.0,191.20147824069562
20160104,187.01,187.07,182.5,184.68,1312101.0,0.0,190.67213788810614
20160105,185.36,187.59,184.0,184.9,841737.0,0.0,184.67136321284679
20160106,183.72,186.92,182.56599999999997,184.07,1249248.0,0.0,184.89019548547523
20160107,180.51,181.13,174.37,174.37,1675237.0,0.0,184.07793063764223
20160108,175.01,175.01,167.76,168.13,1470822.0,0.0,174.8513630735594
20160111,169.6,169.6,158.97,161.65,1905514.0,0.0,168.4402560871446
20160112,162.99,167.3,160.57,166.12,1160154.0,0.0,162.06183740541965
20160113,166.61,167.0,156.74,157.92,1264439.0,0.0,166.45479825533135
20160114,158.39,169.84,155.28,167.29,2200598.0,0.0,158.3786798282952
20160115,156.27,163.77,156.27,158.68,2086584.0,0.0,167.5963344247245
20160119,162.59,163.71,152.23,156.75,2396000.0,0.0,159.10794409092856
20160120,153.9,162.65,149.645,159.89,2438845.0,0.0,157.1706644497034
20160121,159.68,161.35,155.275,155.52,1477319.0,0.0,160.11939901181643
20160122,158.69,159.48,155.38,159.15,917411.0,0.0,155.92288004558617
20160125,158.65,160.15,154.21,154.56,940529.0,0.0,159.38976786889825
20160126,155.12,156.29,150.06,152.64,1250994.0,0.0,154.84559393823918
20160127,152.96,157.37,149.23,151.12,1744760.0,0.0,152.94432972227426
20160128,151.96,155.0,143.03,145.61,2398726.0,0.0,151.4187028541583
20160129,147.68,147.68,141.16,145.93,2764832.0,0.0,145.9683880672967
20160201,144.18,146.8,139.34,143.5,2270442.0,0.0,146.20165367471785
20160202,141.64,143.65,137.05,137.36,2089340.0,0.0,143.77639853369604
20160203,132.5,147.3,130.51,145.97,4896323.0,0.0,137.7249845318382
20160204,143.81,152.41,143.81,146.02,2381526.0,0.0,146.02169597614403
